date,symbol,open,high,low,close,volume
2026-06-22,6758.T,3120.0,3207.0,3116.0,3183.0,19632700
2026-06-23,6758.T,3177.0,3184.0,3136.0,3159.0,18077100
2026-06-24,6758.T,3217.0,3267.0,3183.0,3250.0,19994500
2026-06-25,6758.T,3232.0,3258.0,3197.0,3197.0,19028900
2024-06-26,6758.T,2623.7439344536533,2640.524839978752,2601.0403563902846,2627.6923828125,16757000
2024-06-27,6758.T,2625.718329204776,2677.048161204268,2622.7569927432673,2671.12548828125,19658000
2024-06-28,6758.T,2714.5585090883314,2733.313640605669,2675.0740216834106,2692.842041015625,19989000
2024-07-01,6758.T,2723.442358753551,2734.300592151989,2696.7903313210227,2714.558349609375,17069000
2024-07-02,6758.T,2720.481052868687,2758.9784262583385,2698.7645858283713,2756.01708984375,20032500
2024-07-03,6758.T,2744.1717717974925,2762.926902611936,2722.4553045386638,2746.14599609375,14553500
2024-07-04,6758.T,2754.042596793029,2766.875053337226,2736.2745800395255,2747.1328125,14137000
2024-07-05,6758.T,2745.158599842605,2762.926616670065,2738.248815520815,2760.952392578125,10044500
2024-07-08,6758.T,2762.926902611936,2783.6562577226364,2738.249098908721,2746.14599609375,16185500
2024-07-09,6758.T,2760.952589746127,2911.9807435649177,2740.223235300411,2883.3544921875,32922500
2024-07-10,6758.T,2862.625104596455,2938.6327366840164,2860.6508803863885,2930.73583984375,28320000
2024-07-11,6758.T,2969.2333082737323,3057.086288471991,2969.2333082737323,3036.35693359375,33871000
2024-07-12,6758.T,3020.563226856727,3021.550339022366,2966.272057746557,2987.988525390625,27366000
2024-07-16,6758.T,3010.6919769893416,3011.679089112945,2949.491025325952,2981.07861328125,14639000
2024-07-17,6758.T,2981.078712480964,3008.7178528615823,2975.1560395422603,2997.859619140625,13442000
2024-07-18,6758.T,2941.5940653205894,2957.3878589598944,2894.212684402674,2898.1611328125,19999500
2024-07-19,6758.T,2882.3674417923485,2898.1612359939504,2856.7025262147454,2896.18701171875,14130500
2024-07-22,6758.T,2910.993413774799,2918.890310115999,2839.9213467040004,2854.72802734375,11453000
2024-07-23,6758.T,2854.7281848867597,2860.650857469512,2812.282364710366,2833.01171875,11454000
2024-07-24,6758.T,2833.0119578133263,2848.80575270009,2789.5790218747247,2800.437255859375,10592500
2024-07-25,6758.T,2710.6099398993665,2713.571276323146,2632.6280807398434,2648.421875,24791000
2024-07-26,6758.T,2621.7696612613463,2651.3830233990875,2606.9629801924757,2609.92431640625,16615000
2024-07-29,6758.T,2655.3318958704103,2656.3190080993586,2600.0536110493163,2634.6025390625,18462500
2024-07-30,6758.T,2664.215787647057,2712.5842847180857,2646.4477683148425,2692.842041015625,16488500
2024-07-31,6758.T,2640.525011512322,2681.98372197345,2623.7441048971036,2671.12548828125,16708500
2024-08-01,6758.T,2647.434749802971,2647.434749802971,2551.6848725729606,2583.2724609375,18803000
2024-08-02,6758.T,2516.1487765786496,2518.1230008050748,2394.7339866535126,2411.514892578125,30417000
2024-08-05,6758.T,2333.533364515258,2414.4765692065657,2181.5180776559732,2227.912353515625,44307000
2024-08-06,6758.T,2478.6384604450554,2480.612684627011,2366.1076820735952,2431.257080078125,36156500
2024-08-07,6758.T,2340.4428670263933,2477.651453494832,2293.061484648803,2429.282958984375,31062000
2024-08-08,6758.T,2530.9556701014544,2539.839679863901,2405.5924212313744,2426.32177734375,31080000
2024-08-09,6758.T,2462.844809758494,2518.1230900576825,2408.553641607505,2433.2314453125,29643500
2024-08-13,6758.T,2550.697740138567,2581.2982161232017,2525.0328247966154,2555.63330078125,23785500
2024-08-14,6758.T,2587.2209611711883,2613.872989386229,2559.5818208000346,2582.285400390625,18292500
2024-08-15,6758.T,2553.659014399748,2574.3883685947203,2527.9940996821624,2542.80078125,15926000
2024-08-16,6758.T,2612.885661202489,2645.460359661001,2602.0274283829845,2642.4990234375,15116500
2024-08-19,6758.T,2629.6666998830783,2660.2671757450807,2604.9888967685597,2611.898681640625,12050000
2024-08-20,6758.T,2640.524763439325,2644.4732116837204,2617.8211860340525,2619.79541015625,13145500
2024-08-21,6758.T,2605.975876680986,2663.2283770020076,2603.014540457485,2642.4990234375,11219000
2024-08-22,6758.T,2642.498933779275,2670.1380709275077,2626.705141123142,2639.53759765625,14948500
2024-08-23,6758.T,2631.6410198851718,2648.421926613622,2616.834337477716,2647.434814453125,10098500
2024-08-26,6758.T,2620.7828883840075,2657.3060397475515,2605.9762053987874,2645.460693359375,9738000
2024-08-27,6758.T,2636.576664851262,2729.36521089994,2636.576664851262,2720.481201171875,14895000
2024-08-28,6758.T,2726.403796122572,2793.527423253758,2722.455347467797,2782.669189453125,16428000
2024-08-29,6758.T,2744.1718191964287,2777.7336328125,2719.4940150669645,2763.9140625,15283500
2024-08-30,6758.T,2783.6559525610696,2803.398193359375,2769.8363840022557,2803.398193359375,15233500
2024-09-02,6758.T,2807.34709776857,2820.179556372998,2756.017263350861,2780.695068359375,12363500
2024-09-03,6758.T,2780.695114862351,2823.1409401868386,2776.746665994957,2798.463134765625,10028500
2024-09-04,6758.T,2699.751667702415,2745.158825550426,2686.919210049716,2714.558349609375,20220500
2024-09-05,6758.T,2677.048302339134,2715.545678368347,2665.2029558686068,2673.099853515625,12036500
2024-09-06,6758.T,2641.512163920401,2654.3446221158288,2579.324097281019,2604.989013671875,16867000
2024-09-09,6758.T,2487.5222506009613,2569.45254695012,2483.5738025841347,2566.4912109375,14580000
2024-09-10,6758.T,2596.1050041519634,2632.628154400489,2576.362760774382,2604.989013671875,14379500
2024-09-11,6758.T,2621.7695460913756,2624.730882175063,2571.426832668687,2598.078857421875,14130000
2024-09-12,6758.T,2645.460427861048,2679.0222392592855,2610.9115043628626,2617.8212890625,17175500
2024-09-13,6758.T,2607.950056335845,2617.8211769124377,2583.272254894363,2587.220703125,18674000
2024-09-17,6758.T,2478.638534599522,2537.8652618300957,2460.870516430349,2527.994140625,24939500
2024-09-18,6758.T,2556.6203399824963,2556.6203399824963,2496.4065018593565,2528.981201171875,14187500
2024-09-19,6758.T,2551.684919614267,2605.976088116698,2544.7751345321394,2601.04052734375,16567500
2024-09-20,6758.T,2656.318799978956,2677.0481551627386,2624.7312111274787,2638.55078125,19125500
2024-09-24,6758.T,2694.815813603292,2740.2229665064974,2688.8931414854824,2715.545166015625,17299000
2024-09-25,6758.T,2694.8160934309776,2731.3392419500055,2694.8160934309776,2719.493896484375,11498000
2024-09-26,6758.T,2744.1717837901597,2811.29541015625,2741.2104473328322,2811.29541015625,19920000
2024-09-27,6758.T,2860.8247956079604,2863.7965665175257,2761.7657652891253,2834.078857421875,13957600
2024-09-30,6758.T,2704.3117036313006,2753.841222012826,2692.9199144035497,2751.36474609375,20903300
2024-10-01,6758.T,2751.3646539164497,2818.229501491377,2737.496389234243,2807.3330078125,15263700
2024-10-02,6758.T,2708.2739122006224,2761.765789032676,2668.1550045765825,2724.61865234375,23485700
2024-10-03,6758.T,2753.841064453125,2777.6152319160296,2717.189222947814,2753.841064453125,14166400
2024-10-04,6758.T,2767.709563712674,2783.0637148356327,2734.524785479183,2740.963623046875,10635600
2024-10-07,6758.T,2823.1822605328393,2892.0282840791665,2806.8375211297544,2853.395263671875,17950100
2024-10-08,6758.T,2805.847187079562,2814.7625002953487,2764.737687251212,2784.05419921875,13589000
2024-10-09,6758.T,2813.2766511524824,2832.0978681848405,2783.558940048759,2793.46484375,8429800
2024-10-10,6758.T,2808.819055987856,2809.809646379669,2786.5307721720465,2799.408447265625,9568500
2024-10-11,6758.T,2823.1823795515097,2846.9565469582594,2782.5681768983127,2788.51171875,12532400
2024-10-15,6758.T,2803.3706858078467,2815.753065162122,2783.0635836668357,2787.521240234375,12663000
2024-10-16,6758.T,2743.935145330816,2775.138739943784,2727.0951101428655,2746.41162109375,9019500
2024-10-17,6758.T,2751.8601633477783,2762.7566578750734,2732.048355116333,2739.477783203125,8705100
2024-10-18,6758.T,2724.123569821247,2743.9353776017656,2685.98583984375,2685.98583984375,12382600
2024-10-21,6758.T,2702.330135781827,2712.7313331519545,2678.555970364391,2684.49951171875,8650700
2024-10-22,6758.T,2694.4058319397996,2694.4058319397996,2640.913951452759,2665.6787109375,9682400
2024-10-23,6758.T,2645.866785880225,2674.098610439411,2627.5408646751393,2648.34326171875,9265900
2024-10-24,6758.T,2630.017331301511,2673.1080107409143,2628.5314458036005,2659.23974609375,9499800
2024-10-25,6758.T,2649.8290369506144,2651.8102175389886,2609.2148348889414,2620.111328125,7416600
2024-10-28,6758.T,2616.1491424130722,2685.490467656887,2606.738533987126,2672.61279296875,10846300
2024-10-29,6758.T,2672.6127786683783,2696.3869471961916,2661.2209895821343,2688.95751953125,10303100
2024-10-30,6758.T,2691.9291066672586,2737.9915550426135,2688.9573358043326,2724.123291015625,23163400
2024-10-31,6758.T,2695.3963268735947,2714.217543415527,2683.5092427418476,2697.872802734375,13004600
2024-11-01,6758.T,2649.8290353811753,2685.490285950791,2637.44665671117,2649.333740234375,10960500
2024-11-05,6758.T,2694.4059092679126,2732.048344765038,2674.594101111531,2702.825927734375,10536900
2024-11-06,6758.T,2702.825667886739,2773.6528752365293,2697.3774211675245,2748.392822265625,12755300
2024-11-07,6758.T,2762.7562945477375,2782.568100173752,2732.5432909680653,2745.916259765625,12594700
2024-11-08,6758.T,2791.4834529133623,2798.417584982345,2741.458642987129,2779.10107421875,10130700
2024-11-11,6758.T,2971.771106880252,3039.131251969538,2921.746293247768,2947.00634765625,27721600
2024-11-12,6758.T,2947.0062830479983,2957.40748169405,2888.0661573870384,2893.514404296875,15897900
2024-11-13,6758.T,2847.9471198416686,2904.4107670872254,2838.0412168161324,2863.30126953125,15046400
2024-11-14,6758.T,2861.320388719719,2902.429890582924,2846.461532624585,2850.919189453125,12279200
2024-11-15,6758.T,2878.6555316461,2905.4014708596046,2860.8249055037636,2862.310791015625,11524600
2024-11-18,6758.T,2830.6121810481604,2891.038197861437,2830.116885828379,2890.047607421875,9904100
2024-11-19,6758.T,2915.3074235214526,2939.081592112861,2892.5238452880194,2908.373291015625,11275700
2024-11-20,6758.T,2971.7709368787273,3054.980523111332,2963.846214380384,2989.6015625,17951800
2024-11-21,6758.T,2971.7711730264273,2979.695896154498,2922.736948671491,2923.7275390625,11220600
2024-11-22,6758.T,2918.7741244146587,2938.5859290942085,2908.372926957895,2920.260009765625,10214200
2024-11-25,6758.T,2932.147578190596,2977.7147365003148,2926.699331001391,2949.48291015625,15089000
2024-11-26,6758.T,2937.595820407439,2961.3699899200938,2914.3169460929644,2954.93115234375,9269700
2024-11-27,6758.T,2981.6768400016567,2996.53569468605,2962.360328911945,2989.6015625,10528300
2024-11-28,6758.T,3016.3476670279542,3043.0936069326353,2984.6487752890725,3029.225341796875,8906900
2024-11-29,6758.T,3011.3948053500167,3016.3477573325004,2965.3323519129194,2978.705322265625,9922400
2024-12-02,6758.T,2991.5827019482,3004.4603758307585,2949.9779094045493,2985.63916015625,9657300
2024-12-03,6758.T,2985.6392463609527,3055.971159596397,2976.7239334156147,3041.1123046875,17456800
2024-12-04,6758.T,3055.9712075796037,3162.95496460346,3028.2346779808263,3140.17138671875,20022900
2024-12-05,6758.T,3164.9362374375887,3167.9080085525534,3120.3596707131155,3137.19970703125,13592500
2024-12-06,6758.T,3116.397196296517,3121.35014797531,3067.8582698443465,3114.416015625,8673800
2024-12-09,6758.T,3118.37852153433,3186.729257870375,3109.463208099194,3175.832763671875,14338800
2024-12-10,6758.T,3288.7597071131668,3311.5432833973846,3242.2019642715045,3306.59033203125,21936700
2024-12-11,6758.T,3278.8540480577967,3366.0259985801795,3257.061060427201,3330.36474609375,20063200
2024-12-12,6758.T,3391.781394425188,3446.2638642538636,3356.1201414464185,3429.423828125,19286200
2024-12-13,6758.T,3290.7410917026505,3370.978908809187,3285.7881400294073,3326.40234375,27459800
2024-12-16,6758.T,3301.6377254995627,3328.3836656701264,3286.7788698492495,3292.722412109375,10775100
2024-12-17,6758.T,3290.7410734097634,3365.035348095414,3289.7504830806215,3348.1953125,11456400
2024-12-18,6758.T,3286.778653251766,3304.6092788571104,3255.0797632867097,3260.03271484375,12564700
2024-12-19,6758.T,3190.6914401750623,3255.079811367667,3180.785536914662,3229.324462890625,14822400
2024-12-20,6758.T,3268.9480780393574,3342.2517622135733,3249.1362715057853,3253.0986328125,19859500
2024-12-23,6758.T,3316.4964668022,3326.402370227535,3269.938720703125,3269.938720703125,9199500
2024-12-24,6758.T,3295.6941617522693,3295.6941617522693,3254.0893662026465,3266.967041015625,6251000
2024-12-25,6758.T,3260.0328580778414,3275.882303756737,3236.2586895594977,3273.901123046875,6741400
2024-12-26,6758.T,3268.9480235541046,3318.4775390625,3266.9668429337685,3318.4775390625,9413400
2024-12-27,6758.T,3368.007132307214,3390.790709966939,3349.185915979615,3384.84716796875,10937600
2024-12-30,6758.T,3397.7248383700653,3399.706019033838,3315.505840823501,3337.298828125,9437900
2025-01-06,6758.T,3325.4117798850016,3326.402370227535,3246.1645524823207,3269.938720703125,15195200
2025-01-07,6758.T,3280.835378629153,3317.4872231367854,3248.1458956899132,3309.5625,11474900
2025-01-08,6758.T,3268.94813978201,3277.8634528905063,3214.4656707856434,3259.042236328125,11598000
2025-01-09,6758.T,3259.042387928544,3270.9294726261555,3187.7198797428737,3214.4658203125,10887500
2025-01-10,6758.T,3196.635091573488,3213.4751276927163,3165.9267904148955,3204.559814453125,10835600
2025-01-14,6758.T,3204.559726624406,3206.540907290016,3088.6606576862123,3125.3125,15995100
2025-01-15,6758.T,3165.926859855057,3180.785715580284,3144.1338714580575,3175.832763671875,12330600
2025-01-16,6758.T,3184.7477496005804,3201.587784357411,3147.105318967665,3167.90771484375,11259200
2025-01-17,6758.T,3169.8893026602364,3189.701110801863,3116.397420677845,3183.757568359375,10663700
2025-01-20,6758.T,3219.4184659255366,3243.192633058525,3197.625479386964,3208.52197265625,8240300
2025-01-21,6758.T,3267.957597490219,3267.957597490219,3165.9267904148955,3204.559814453125,7963000
