date,symbol,open,high,low,close,volume
2024-06-26,7974.T,8360.340174818632,8387.3837890625,8261.824151501685,8387.3837890625,3277300
2024-06-27,7974.T,8365.17040504514,8370.965465942298,8258.927621930608,8304.322265625,2586000
2024-06-28,7974.T,8315.911401264464,8341.989172209196,8205.805257275597,8263.755859375,3377000
2024-07-01,7974.T,8359.374781224997,8511.012197822609,8335.228695779519,8450.1640625,3658600
2024-07-02,7974.T,8573.791061619719,8687.760572183099,8504.250343309859,8571.859375,4734000
2024-07-03,7974.T,8596.00518137448,8658.784994496878,8518.73771906999,8583.44921875,2751700
2024-07-04,7974.T,8609.527322957956,8624.014972704912,8501.352871514015,8528.396484375,2073200
2024-07-05,7974.T,8499.421592250197,8634.639663035996,8486.865628534373,8593.1083984375,2331900
2024-07-08,7974.T,8540.952367611406,8555.440017222869,8441.470506946023,8490.728515625,3026000
2024-07-09,7974.T,8465.616857068528,8680.999921429768,8380.622643329561,8643.33203125,3476700
2024-07-10,7974.T,8649.12689453125,8692.58984375,8562.20099609375,8692.58984375,3541100
2024-07-11,7974.T,8711.907333877061,8856.783841646635,8707.078116951408,8789.1748046875,4692600
2024-07-12,7974.T,8691.62299375333,8712.87154424367,8583.448554893415,8611.4580078125,3586000
2024-07-16,7974.T,8636.570062854107,8636.570062854107,8490.72773680949,8523.56640625,3583900
2024-07-17,7974.T,8528.396416948874,8533.225633493013,8398.00757025713,8449.197265625,3340100
2024-07-18,7974.T,8349.717046440972,8392.214160384687,8252.166853070175,8257.9619140625,3417600
2024-07-19,7974.T,8327.502086385803,8381.589318679657,8237.678647040653,8281.1416015625,2284800
2024-07-22,7974.T,8327.50109399723,8327.50109399723,8174.897849639592,8240.5751953125,2468100
2024-07-23,7974.T,8301.423244119238,8301.423244119238,8174.897770590486,8202.9072265625,2065700
2024-07-24,7974.T,8163.308783860918,8238.644572448371,8140.128541218624,8196.1474609375,2202300
2024-07-25,7974.T,8115.015996636284,8141.093767632378,7980.763768174913,7997.18310546875,3345800
2024-07-26,7974.T,7988.490298851571,8058.99686296911,7938.266444959626,7965.31005859375,2682600
2024-07-29,7974.T,8059.962959810859,8097.6308514145285,7974.002899484536,8057.0654296875,2689000
2024-07-30,7974.T,8016.499870384373,8087.972278867318,8012.636496952862,8062.8603515625,2392800
2024-07-31,7974.T,7953.720105871111,8126.606068099517,7896.735347371245,8101.494140625,3161800
2024-08-01,7974.T,7811.740819710055,7872.588949240438,7722.883233729179,7828.16015625,4510900
2024-08-02,7974.T,7707.42971834531,7803.048207332301,7630.162252497236,7644.64990234375,4588800
2024-08-05,7974.T,6920.2682786574605,6950.209425431834,6297.299257061639,6381.32763671875,11393600
2024-08-06,7974.T,6857.487698980952,7262.176057554616,6857.487698980952,7250.5859375,7975500
2024-08-07,7974.T,7047.75900006793,7563.519354465117,6992.7059285311525,7386.77001953125,6964500
2024-08-08,7974.T,7147.2408043591395,7436.027966589327,7093.153576650476,7307.57080078125,5461900
2024-08-09,7974.T,7359.72629961303,7597.323762828884,7321.092565756794,7534.5439453125,6010300
2024-08-13,7974.T,7534.544144783266,7566.416976058468,7422.506313634073,7485.2861328125,4147400
2024-08-14,7974.T,7547.099831777496,7737.370969077236,7495.91013494051,7701.634765625,3556100
2024-08-15,7974.T,7610.845776323911,7682.318185898526,7575.109571536603,7628.23095703125,3361300
2024-08-16,7974.T,7755.722093866447,7863.896548973924,7630.162458473839,7840.71630859375,3633900
2024-08-19,7974.T,7831.058097599104,7864.862615780649,7739.302976820624,7790.49267578125,2377500
2024-08-20,7974.T,7855.203733419169,7898.6666828847865,7758.619401273354,7870.6572265625,2275000
2024-08-21,7974.T,7782.765531639063,7985.5926303787255,7756.687761801107,7971.10498046875,2646700
2024-08-22,7974.T,8021.3292822784815,8048.372896956844,7944.0618117688755,7993.31982421875,2576100
2024-08-23,7974.T,7960.480860324848,8030.021581259499,7901.564416199658,7944.0615234375,2043800
