date,symbol,open,high,low,close,volume
2024-06-26,4502.T,3818.7334174158023,3833.427918300519,3794.854853478137,3827.91748046875,3487100
2024-06-27,4502.T,3795.773483591965,3822.4072680159106,3788.4262327163938,3818.733642578125,4198200
2024-06-28,4502.T,3836.183095930178,3854.5512218383906,3823.3254077944293,3831.591064453125,3882800
2024-07-01,4502.T,3843.530384384039,3862.8169167787973,3836.18313394794,3849.959228515625,2706000
2024-07-02,4502.T,3859.1435821294385,3877.511709602687,3843.530673777178,3872.919677734375,3871200
2024-07-03,4502.T,3877.511796520138,3894.9615180108726,3859.143668635154,3892.206298828125,3167900
2024-07-04,4502.T,3900.47167030633,3907.818920921459,3874.7562931533803,3895.879638671875,2430500
2024-07-05,4502.T,3901.389882969008,3917.0027897511345,3883.9401636242783,3896.7978515625,2989900
2024-07-08,4502.T,3894.0430934765254,3909.6560021060304,3881.1854040169333,3883.022216796875,3167400
2024-07-09,4502.T,3871.082901386318,3905.982343913644,3852.7147737403566,3891.287841796875,4000600
2024-07-10,4502.T,3903.226806640625,3916.084494944853,3883.0218678768383,3903.226806640625,4530000
2024-07-11,4502.T,3926.1874197144234,3965.6788955150596,3925.269013300455,3960.16845703125,5195400
2024-07-12,4502.T,3942.7185150615114,3990.475645921795,3930.7792323464405,3947.310546875,3916000
2024-07-16,4502.T,3905.9822514372054,3907.8190641583137,3875.674841538915,3894.04296875,3177000
2024-07-17,4502.T,3903.226868794783,3957.412841796875,3898.634837184436,3957.412841796875,3099700
2024-07-18,4502.T,3938.1265570303385,3965.6787484274723,3930.779305991103,3935.371337890625,2737100
2024-07-19,4502.T,3903.2270138427157,3909.655858336104,3857.3066960328015,3884.85888671875,3396800
2024-07-22,4502.T,3903.2266326309846,3927.105195560021,3888.532132366962,3913.3291015625,2117700
2024-07-23,4502.T,3904.145388529441,3945.473674223119,3893.12451234446,3941.800048828125,2634200
2024-07-24,4502.T,3926.187200647361,3928.9424197355347,3891.287758863829,3898.635009765625,2814900
2024-07-25,4502.T,3875.6745480489944,3903.2267367792006,3855.4696096468433,3893.124267578125,3764800
2024-07-26,4502.T,3894.0429779520027,3915.1663242946665,3883.0221015993084,3898.635009765625,3118800
2024-07-29,4502.T,3919.7586072761733,3960.1684898254125,3916.084981589879,3951.90283203125,3586700
2024-07-30,4502.T,3902.3086352165233,3905.9822606674215,3860.9803488939197,3898.635009765625,4566100
2024-07-31,4502.T,3869.2459654371332,3964.760226155259,3866.490746377957,3950.984130859375,4533900
2024-08-01,4502.T,3895.879772126076,3913.3294929347503,3832.5097333998388,3840.775390625,5519000
2024-08-02,4502.T,3811.3862045856467,3856.388113989188,3775.568358325685,3846.28564453125,6961000
2024-08-05,4502.T,3765.465836325823,3816.8965892122246,3552.3955743678744,3584.539794921875,11972900
2024-08-06,4502.T,3691.9938533713744,3769.1399935910745,3537.7015729319737,3593.724365234375,14089600
2024-08-07,4502.T,3570.7639560699463,3801.2839542627335,3548.7222032546997,3761.79248046875,7614200
2024-08-08,4502.T,3673.625478631423,3741.587549986104,3669.0334467831335,3717.708984375,5022900
2024-08-09,4502.T,3781.9972715530153,3783.8340842152556,3700.2591080833167,3736.995361328125,5017200
2024-08-13,4502.T,3765.4658676609847,3811.3861831202653,3748.9345540956438,3788.426025390625,3696700
2024-08-14,4502.T,3826.999105048247,3893.12435956312,3820.5702608593015,3890.369140625,4215500
2024-08-15,4502.T,3912.4110456681765,3941.800048828125,3896.7981377394535,3941.800048828125,3396800
2024-08-16,4502.T,3993.230716730024,4003.3331863445665,3948.228806628881,3971.18896484375,4793600
2024-08-19,4502.T,3967.515056851185,3976.699119482785,3940.881275219545,3952.820556640625,2456500
2024-08-20,4502.T,3976.699477212348,4012.5173246976324,3972.1074454834657,4007.92529296875,3709800
2024-08-21,4502.T,3958.33135945815,4012.517333984375,3953.7393277186393,4012.517333984375,3844000
2024-08-22,4502.T,3972.1074730001324,4032.7222922412902,3972.1074730001324,4021.701416015625,4083600
2024-08-23,4502.T,4029.9669489972384,4046.4982628263065,4018.946073111193,4032.72216796875,3945200
2024-08-26,4502.T,3984.0470567863263,3990.4759017373417,3935.371516442925,3951.90283203125,3381600
2024-08-27,4502.T,3945.473423999136,3992.312144814768,3944.5550177086334,3985.88330078125,3278000
2024-08-28,4502.T,3962.0044440458273,3984.9645996093755,3957.4124129331176,3984.964599609375,2245500
2024-08-29,4502.T,3986.8018273746266,3999.6595158296473,3968.4337010103113,3996.904296875,4099100
2024-08-30,4502.T,4020.7831209747505,4035.477623015773,3965.6787383209166,3979.454833984375,5127600
2024-09-02,4502.T,3984.965350107424,3996.904633249023,3965.678815801765,3994.1494140625,2100700
2024-09-03,4502.T,3995.067618293294,4039.151123046875,3986.8019611519976,4039.151123046875,2577000
2024-09-04,4502.T,3976.6996148516837,4011.5990571991115,3964.760331943353,3979.454833984375,4492500
2024-09-05,4502.T,3967.5155795256114,3979.4548625195544,3926.187292238886,3944.555419921875,3331200
2024-09-06,4502.T,3907.8189264832045,3944.5551796111313,3904.145301170412,3922.513427734375,2921100
2024-09-09,4502.T,3894.043156594534,3920.676942335393,3878.430247711962,3915.16650390625,2442100
2024-09-10,4502.T,3939.9634349779194,3953.7395309044155,3905.9823983592287,3918.840087890625,2777100
2024-09-11,4502.T,3929.860981264899,3934.453013259833,3829.7546837753275,3852.71484375,3495300
2024-09-12,4502.T,3884.8585918333606,3903.226717563069,3865.5720598171665,3883.940185546875,3268500
