date,symbol,open,high,low,close,volume
2024-06-26,6594.T,3627.625311105288,3692.7125125550497,3600.012558975086,3649.321044921875,5976800
2024-06-27,6594.T,3626.6391994876144,3640.445575773903,3584.726985761381,3617.763671875,4735800
2024-06-28,6594.T,3604.943389242726,3613.818916668026,3533.446084983364,3542.814697265625,6308000
2024-07-01,6594.T,3574.8654397685877,3587.192561974686,3495.971857649557,3510.764404296875,5628800
2024-07-02,6594.T,3525.556884558609,3540.3494309273865,3471.8106327520513,3489.068603515625,4572200
2024-07-03,6594.T,3481.179258578976,3520.1329641636416,3444.1978925175845,3467.865966796875,6270400
2024-07-04,6594.T,3484.1374885364294,3491.0406763144524,3430.8843256773953,3457.017822265625,5477600
2024-07-05,6594.T,3475.262226483563,3482.6584996670554,3416.092041015625,3416.092041015625,5732400
2024-07-08,6594.T,3407.216407424365,3445.6770267845823,3383.0552491083313,3403.271728515625,4964200
2024-07-09,6594.T,3403.2718604004604,3451.1010940224314,3402.7787755177596,3446.663330078125,3904200
2024-07-10,6594.T,3447.1563419787244,3458.9903789129958,3399.82019424164,3426.44677734375,4200600
2024-07-11,6594.T,3479.6998916177763,3527.5291235133304,3447.6493753991062,3474.76904296875,6571200
2024-07-12,6594.T,3448.142427053214,3510.271119432551,3441.732323871219,3463.921142578125,5635400
2024-07-16,6594.T,3451.594105473271,3463.4281424063224,3402.7787031244347,3408.20263671875,4883400
2024-07-17,6594.T,3440.746416463819,3478.7139535901756,3436.3086523841152,3459.483642578125,3858000
2024-07-18,6594.T,3431.8708101093143,3455.5388846617925,3412.640499535426,3422.502197265625,5358600
2024-07-19,6594.T,3402.285624171315,3407.216472901998,3333.7468268148205,3370.235107421875,5410400
2024-07-22,6594.T,3352.9770246898856,3411.1610377653865,3344.5945821281607,3358.89404296875,6078200
2024-07-23,6594.T,3407.2165799650297,3434.8293337245145,3328.8160826836347,3346.567138671875,9383400
2024-07-24,6594.T,3549.225011867947,3624.173914591471,3502.381947665744,3550.211181640625,29376200
2024-07-25,6594.T,3437.2946577263074,3492.027078757382,3374.1797938346176,3423.48828125,12920000
2024-07-26,6594.T,3436.308397326284,3482.658374274006,3309.5855880117692,3315.009521484375,11489200
2024-07-29,6594.T,3343.115451437612,3428.4191347855044,3293.806963953282,3294.300048828125,8582600
2024-07-30,6594.T,3277.535169411022,3311.558025840894,3243.019228105354,3274.57666015625,5964200
2024-07-31,6594.T,3232.1714774058023,3311.55814527191,3226.2544586828626,3302.6826171875,6294400
2024-08-01,6594.T,3289.8621452397106,3308.1062848341153,3219.844095985508,3270.6318359375,4751400
2024-08-02,6594.T,3172.014847887845,3185.8212237219595,3080.794150412444,3089.669677734375,10133600
2024-08-05,6594.T,2780.9987808633136,2882.574268249456,2662.6584072095557,2689.778076171875,11676400
2024-08-06,6594.T,2922.0211036098485,2951.606197470225,2765.2201061498536,2861.86474609375,8540200
2024-08-07,6594.T,2765.712977222415,2995.9836066328035,2755.3581951718406,2930.4033203125,8343000
2024-08-08,6594.T,2835.2380635315208,2889.9704852796945,2783.4641510670317,2847.565185546875,8210000
2024-08-09,6594.T,2896.873653682518,2948.154480913664,2831.786449889141,2870.2470703125,7049600
2024-08-13,6594.T,2870.2469281306708,2923.0070073799375,2846.0857703436236,2921.03466796875,4714400
2024-08-14,6594.T,2933.8549003549456,2945.6889369278056,2892.4357723499343,2915.11767578125,5708400
2024-08-15,6594.T,2932.868747031921,3036.9096524831207,2920.5416255329637,2985.1357421875,5524800
2024-08-16,6594.T,3069.45329649888,3086.7112668406407,3042.8267136858776,3067.48095703125,4186800
2024-08-19,6594.T,3064.029421737771,3075.3703738941867,2990.55977515925,3017.679443359375,4532200
2024-08-20,6594.T,3066.0017349062605,3073.398007988215,3038.8820669390934,3041.840576171875,3742000
2024-08-21,6594.T,3017.679338863388,3045.785175842998,3010.7761508333083,3041.347412109375,3030800
2024-08-22,6594.T,3050.716017010082,3068.9601567594555,3015.2139072275177,3024.58251953125,3509800
2024-08-23,6594.T,3024.582677809361,3077.3427603860814,3022.1172533898884,3043.81298828125,3934800
2024-08-26,6594.T,3007.8178587895804,3012.7487077384158,2961.467878670528,2974.2880859375,3401600
2024-08-27,6594.T,2969.850157705995,2998.449080028251,2949.140593265741,2993.025146484375,2144200
2024-08-28,6594.T,2968.8639555355126,3009.2969142390357,2932.8687605921323,3000.42138671875,3637800
2024-08-29,6594.T,2909.2005575187513,2914.1314059213255,2865.3160067358413,2900.818115234375,13542200
2024-08-30,6594.T,2940.7580958115223,2961.4676598665333,2917.5831074642483,2931.882568359375,5451400
2024-09-02,6594.T,2958.016232458901,2974.7811185905234,2906.2423194053613,2913.1455078125,3395600
2024-09-03,6594.T,2916.596783745443,2992.5318479376324,2916.596783745443,2967.384521484375,3953600
2024-09-04,6594.T,2884.546407236863,2916.10383801689,2867.288437279036,2898.352783203125,6072600
2024-09-05,6594.T,2863.8368338388213,2898.845858494909,2835.2379122887783,2845.099609375,4636400
2024-09-06,6594.T,2845.0996946602086,2858.9060709947817,2806.6390748710414,2825.869384765625,4091000
2024-09-09,6594.T,2755.358267705785,2845.5927993790415,2732.676363569338,2821.431640625,4307200
2024-09-10,6594.T,2828.8278935080375,2861.3714948626707,2805.159819795577,2807.625244140625,3299600
2024-09-11,6594.T,2811.076671547753,2818.4729441443533,2765.2197814488336,2789.8740234375,3762400
2024-09-12,6594.T,2839.1825586950354,2887.99795871428,2835.237879905602,2852.495849609375,4710200
2024-09-13,6594.T,2847.5651853733257,2847.5651853733257,2765.2200103157766,2774.588623046875,5911800
2024-09-17,6594.T,2776.0678842905404,2785.4364970439187,2725.2801414695946,2754.865234375,5040000
2024-09-18,6594.T,2795.7910858154296,2815.021394871303,2745.9895162091934,2761.275146484375,5066600
