date,symbol,open,high,low,close,volume
2024-06-26,4063.T,5953.873393784809,5980.76619182094,5873.194999676416,5971.16162109375,5060000
2024-06-27,4063.T,5971.16225257476,6001.896882152111,5920.258022337272,5953.8740234375,3977100
2024-06-28,4063.T,5993.251968780058,6031.670250631212,5957.71505806774,5991.3310546875,4966900
2024-07-01,4063.T,6057.602590880741,6081.614017037712,5922.178147355423,5991.3310546875,4159400
2024-07-02,4063.T,5987.4897126116075,6050.8798828125,5936.585485026042,6050.8798828125,4784900
2024-07-03,4063.T,6092.179410908385,6238.16889072205,6077.7725543478255,6185.34375,7199000
2024-07-04,4063.T,6219.920457701411,6256.417829133259,6186.304457698391,6214.15771484375,4051400
2024-07-05,4063.T,6214.157431452708,6232.406116336418,6157.490462603293,6189.185546875,3756600
2024-07-08,4063.T,6238.168843050681,6303.479925626115,6190.145988215802,6191.1064453125,5459600
2024-07-09,4063.T,6287.151780655032,6381.27657052735,6229.524358284225,6356.3046875,6640200
2024-07-10,4063.T,6380.316321331522,6450.4296875,6333.25392486227,6450.4296875,5761200
2024-07-11,4063.T,6546.475898175726,6547.436355320411,6426.41875509005,6449.4697265625,5572200
2024-07-12,4063.T,6401.446636265056,6436.983549324593,6305.400925293337,6359.1865234375,6669500
2024-07-16,4063.T,6432.181561271107,6459.074361587008,6369.75184625205,6441.7861328125,3384600
2024-07-17,4063.T,6483.08540960902,6569.526548403806,6462.915810556903,6547.43603515625,5607800
2024-07-18,4063.T,6355.344546025207,6459.073911443179,6298.677577880203,6436.9833984375,6095700
2024-07-19,4063.T,6387.0398712498145,6499.413354698871,6348.621586309966,6466.7578125,4408600
2024-07-22,4063.T,6425.458328441627,6436.983814232553,6311.163927681603,6327.49169921875,3660400
2024-07-23,4063.T,6423.537261616468,6447.548689777414,6345.740234375,6345.740234375,3102700
2024-07-24,4063.T,6249.694232958394,6366.869996969602,6199.750464691322,6202.6318359375,3717400
2024-07-25,4063.T,6032.63126308876,6078.73320555465,5974.04337787169,5983.64794921875,5948800
2024-07-26,4063.T,6017.263852037149,6161.332419923115,5966.359624717441,6054.7216796875,6127500
2024-07-29,4063.T,6483.085681373512,6602.182366483188,6388.000424713367,6573.36865234375,11262700
2024-07-30,4063.T,6531.108304398148,6541.673332537616,6367.830596788194,6483.08544921875,6041700
2024-07-31,4063.T,6397.605264551765,6481.1650390625,6313.085032862747,6481.1650390625,6601900
2024-08-01,4063.T,6291.954122189861,6324.609661825712,6153.648307261554,6229.5244140625,7002600
2024-08-02,4063.T,5917.375903662547,5962.517385154535,5686.8662109375,5686.8662109375,9587700
2024-08-05,4063.T,5283.474681988799,5527.430793464014,4814.771601674213,5037.59765625,13870600
2024-08-06,4063.T,5421.780775259323,5776.189474297531,5378.560202205882,5714.72021484375,12597700
2024-08-07,4063.T,5641.725398622357,5913.534776867186,5579.295682771071,5723.3642578125,9673100
2024-08-08,4063.T,5627.318650783221,5826.133288214886,5534.154303774179,5709.91796875,7700300
2024-08-09,4063.T,5850.144201432314,5854.946486936691,5599.4648981038235,5711.83837890625,8710900
2024-08-13,4063.T,5807.884087390915,5959.6363092873535,5735.849804845137,5950.03173828125,6778100
2024-08-14,4063.T,5934.664227348444,5938.506055623148,5801.160694802493,5914.49462890625,6650900
2024-08-15,4063.T,5879.9188952530085,5892.404838676446,5810.765977830888,5827.09375,5068200
2024-08-16,4063.T,5935.624895898652,6129.637230683688,5927.941239075482,6126.755859375,5935700
2024-08-19,4063.T,6074.8907986409695,6144.043705755934,5911.613101286192,5933.70361328125,4733500
2024-08-20,4063.T,6008.619810885609,6036.473067681594,5943.308725984679,5986.529296875,4570300
2024-08-21,4063.T,5910.653196083774,5938.5064529388965,5853.0257681076555,5866.47216796875,6968400
2024-08-22,4063.T,5900.087822082014,6077.772381268922,5882.799594701666,6027.82861328125,7525300
2024-08-23,4063.T,6007.659556134621,6159.411787928269,6000.936355991865,6139.2421875,5269100
2024-08-26,4063.T,6235.287771988505,6281.389714849787,6145.965257694769,6214.15771484375,5992700
2024-08-27,4063.T,6199.750984506338,6214.15784194516,6120.033040011524,6198.79052734375,3139900
2024-08-28,4063.T,6192.06689453125,6205.513293867908,6121.95352656153,6192.06689453125,2870200
2024-08-29,4063.T,6147.885891611867,6229.52474503899,6112.348978943591,6189.185546875,4362600
2024-08-30,4063.T,6212.236691864879,6212.236691864879,6133.479207521508,6168.0556640625,6700000
2024-09-02,4063.T,6223.762353515624,6260.259725341796,6122.914352416992,6146.92578125,4032900
2024-09-03,4063.T,6137.320934937921,6198.790189998333,6089.298079421976,6120.9931640625,4559200
