date,symbol,open,high,low,close,volume
2024-06-26,6954.T,4152.546201601133,4230.083371340574,4099.897506099044,4181.263671875,3944200
2024-06-27,6954.T,4139.144914189092,4168.819634896738,4094.15420860008,4135.31591796875,2977100
2024-06-28,6954.T,4191.793757818702,4245.399706765458,4186.050263288692,4220.51123046875,3718900
2024-07-01,6954.T,4260.716290779727,4286.562019795916,4214.768328084282,4224.3408203125,2067200
2024-07-02,6954.T,4212.853031061072,4277.945965874104,4203.280540647392,4275.07421875,2503400
2024-07-03,6954.T,4267.416488852002,4321.022438465217,4253.057752348463,4284.64697265625,2421800
2024-07-04,6954.T,4274.1172325536545,4311.449947462857,4258.801246949878,4284.64697265625,1814700
2024-07-05,6954.T,4308.578005390019,4325.808488415351,4267.416295940615,4321.9794921875,1842600
2024-07-08,6954.T,4290.390589908603,4297.091333801811,4209.0244140625,4209.0244140625,3566300
2024-07-09,6954.T,4214.767590860894,4367.927439722522,4210.938594639354,4330.5947265625,3585500
2024-07-10,6954.T,4287.518564054748,4366.970236485322,4271.2453299424615,4341.12451171875,2971600
2024-07-11,6954.T,4384.200938723092,4450.251127537916,4367.927703797701,4402.388671875,2910600
2024-07-12,6954.T,4307.620540174049,4340.167006477586,4239.6558605401915,4252.10009765625,5859900
2024-07-16,6954.T,4303.792258055677,4447.379633213229,4296.134264713941,4366.970703125,3569200
2024-07-17,6954.T,4401.431120817602,4408.1318641507305,4348.782423200167,4373.6708984375,1954200
2024-07-18,6954.T,4306.663543195959,4355.48324550825,4276.03157311766,4278.9033203125,2212500
2024-07-19,6954.T,4231.041151827428,4258.801376579237,4174.563453194437,4200.4091796875,2886900
2024-07-22,6954.T,4170.734171586982,4211.895881336405,4141.059450604838,4154.4609375,1675500
2024-07-23,6954.T,4154.461049564549,4173.606031359777,4087.45361328125,4087.45361328125,2119300
2024-07-24,6954.T,4068.308541105741,4125.743485215469,4053.9498050783086,4066.39404296875,2561900
2024-07-25,6954.T,3991.72848836364,4006.0872239332934,3850.05563074306,3857.713623046875,4916400
2024-07-26,6954.T,3879.7306484737305,3979.284556058549,3879.7306484737305,3921.849609375,4137900
2024-07-29,6954.T,4033.847697608407,4100.855134445756,3991.728737310645,4079.795654296875,4548900
2024-07-30,6954.T,4288.476322087988,4354.526515441575,4175.5209189615625,4199.4521484375,6805300
2024-07-31,6954.T,4190.836480564025,4332.509344685422,4166.905253516491,4317.193359375,4787000
2024-08-01,6954.T,4183.178264062863,4222.42547432066,4050.12064879862,4131.48681640625,3981600
2024-08-02,6954.T,3997.4720080890484,4042.462713160932,3893.131862284042,3894.089111328125,4585600
2024-08-05,6954.T,3693.0668726441527,3762.946054008337,3469.0705926548494,3523.6337890625,7756500
2024-08-06,6954.T,3699.7679015296603,3820.381292368661,3644.2474517783744,3791.663818359375,6235800
2024-08-07,6954.T,3657.648644333743,3933.33637256408,3654.776897164677,3833.782470703125,5200500
2024-08-08,6954.T,3716.9981043382036,3837.6114860396233,3698.8103721768784,3745.715576171875,3471300
2024-08-09,6954.T,3784.0055872841363,3837.6115353964337,3658.6059586642978,3720.8271484375,5927400
2024-08-13,6954.T,3774.4330270683217,3887.388415654186,3767.732283677635,3869.20068359375,3979100
2024-08-14,6954.T,3924.7210557052576,3933.33629704705,3829.953400945545,3857.713623046875,3286200
2024-08-15,6954.T,3859.628354238224,3934.2937837100944,3857.7138560466374,3901.747314453125,2294500
2024-08-16,6954.T,3972.5836887174,4053.9498606549855,3940.037219942366,4032.890380859375,2883900
2024-08-19,6954.T,3967.797528796258,3991.728756352327,3878.773362287681,3902.70458984375,3456600
2024-08-20,6954.T,3963.0111560249097,4030.018591030162,3952.48141623837,3986.9423828125,3449500
2024-08-21,6954.T,3940.994146585295,4074.0517580439678,3933.3361545588964,4038.633544921875,2449600
2024-08-22,6954.T,4038.633999299518,4079.7957110724215,4014.702771524574,4046.2919921875,2237300
2024-08-23,6954.T,4060.650541341834,4102.769500280788,4036.719314671974,4075.00927734375,1777800
2024-08-26,6954.T,4020.446266190561,4057.7789815194733,3992.686041971626,4046.2919921875,1969800
2024-08-27,6954.T,4057.7791131349504,4066.3943554133684,4021.403645737185,4051.078369140625,1604000
2024-08-28,6954.T,4021.403504288242,4038.6339882390125,3974.49829797781,4028.104248046875,1795800
2024-08-29,6954.T,4035.7621624341336,4104.684096896955,4010.8736861003367,4087.45361328125,2513600
2024-08-30,6954.T,4051.0783482403194,4120.000286112083,4035.7623620465943,4103.72705078125,4126100
2024-09-02,6954.T,4161.162211578689,4161.162211578689,4079.7960307679714,4111.38525390625,1813900
2024-09-03,6954.T,4107.555878129491,4107.555878129491,4052.0354304642588,4079.795654296875,1447400
2024-09-04,6954.T,3878.7729228219114,3929.507119492583,3848.1409550207513,3877.815673828125,3837800
2024-09-05,6954.T,3760.074257337576,3828.9961887348027,3735.1857821107997,3779.21923828125,3965300
2024-09-06,6954.T,3753.373636082744,3778.2621121189977,3726.5706618898553,3730.399658203125,3885400
2024-09-09,6954.T,3596.3849222627678,3676.7938478603382,3572.453694406348,3664.349609375,3782600
2024-09-10,6954.T,3694.9815776624177,3707.4258161364105,3637.546630859375,3637.546630859375,2461600
2024-09-11,6954.T,3570.5390962152824,3626.059543287799,3523.6338909298806,3562.881103515625,5070700
2024-09-12,6954.T,3648.076119188312,3681.579835843151,3612.657904438911,3646.16162109375,4317600
2024-09-13,6954.T,3646.161879480132,3697.8533316964426,3633.717640983613,3691.152587890625,4812800
2024-09-17,6954.T,3557.13761699105,3629.888547801416,3552.3513715429995,3616.487060546875,4153300
